t_s,dev,v1,v2,v3
9.6051,disk8w,323436544,42049,1715672662
9.6051,disk6,5504922527744,9029029,93113469250105
9.6051,disk6w,380928,53,8067940
9.6051,ram,39706263552,18001428480,282799
9.6051,cpu,15756470,22503533,541108465
9.6051,gpu,59,8,0
9.8050,disk0,928413838262272,2091147039,12847109632650836
9.8050,disk0w,2189377187840,19755084,1284959249989
9.8050,disk4,2968259074048,6012266,43669352735852
9.8050,disk4w,2195456,171,27582691
9.8050,disk8,3874725521408,3901951,48208941754851
9.8050,disk8w,323436544,42049,1715672662
9.8050,disk6,5505871448064,9030064,93127998979169
9.8050,disk6w,380928,53,8067940
9.8050,ram,39706263552,18001428480,282799
9.8050,cpu,15756470,22503533,541108465
9.8050,gpu,0,0,0
10.0051,disk0,928415618220032,2091149962,12847139298363841
10.0051,disk0w,2189377187840,19755084,1284959249989
10.0051,disk4,2968938477568,6013659,43687628775167
10.0051,disk4w,2195456,171,27582691
10.0051,disk8,3875678595072,3902876,48224648858434
10.0051,disk8w,323436544,42049,1715672662
10.0051,disk6,5506966358016,9031302,93149274792261
10.0051,disk6w,380928,53,8067940
10.0051,ram,39706263552,18001428480,282799
10.0051,cpu,15756470,22503533,541108465
10.0051,gpu,0,0,0
10.2051,disk0,928416695222272,2091151549,12847155690616858
10.2051,disk0w,2189377187840,19755084,1284959249989
10.2051,disk4,2969569630208,6014954,43707987328964
10.2051,disk4w,2195456,171,27582691
10.2051,disk8,3876479969280,3903655,48240123801978
10.2051,disk8w,323436544,42049,1715672662
10.2051,disk6,5507668785152,9032097,93162859285659
10.2051,disk6w,380928,53,8067940
10.2051,ram,39055278080,18638192640,282799
10.2051,cpu,15756511,22503674,541109936
10.2051,gpu,0,0,0
10.4051,disk0,928417946501120,2091153159,12847172627084106
10.4051,disk0w,2189377187840,19755084,1284959249989
10.4051,disk4,2970460362752,6016781,43737657669169
10.4051,disk4w,2195456,171,27582691
10.4051,disk8,3877539358720,3904685,48260414781374
10.4051,disk8w,323436544,42049,1715672662
10.4051,disk6,5508537219072,9033049,93177861934096
10.4051,disk6w,380928,53,8067940
10.4051,ram,39056277504,18636455936,282799
10.4051,cpu,15756514,22503683,541110042
10.4051,gpu,15,9,0
10.6051,disk0,928418774106112,2091154442,12847185188746599
10.6051,disk0w,2189377187840,19755084,1284959249989
10.6051,disk4,2971198076928,6018301,43764806455460
10.6051,disk4w,2195456,171,27582691
10.6051,disk8,3878165276672,3905295,48270938678846
10.6051,disk8w,323436544,42049,1715672662
10.6051,disk6,5509052622848,9033778,93188356042759
10.6051,disk6w,380928,53,8067940
10.6051,ram,39056277504,18636455936,282799
10.6051,cpu,15756514,22503683,541110042
10.6051,gpu,100,3,0
10.8017,disk0,928419980951552,2091155891,12847200369111388
